Date,Close,High,Low,Open,Volume,Ticker
2024-01-02,283.4017333984375,283.6307047371933,281.5030823266002,281.5030823266002,4458400,MCD
2024-01-03,280.8734130859375,284.30809965659387,280.73982705980944,283.363563761303,3114800,MCD
2024-01-04,278.3450927734375,283.62118818299655,277.56276423447684,281.7607376022541,4615400,MCD
2024-01-05,275.7213439941406,276.99981592644104,274.01355076912637,275.9312441093779,3407300,MCD
2024-01-08,278.4977111816406,278.59312560958057,274.31880963887363,275.26337462416467,3097000,MCD
2024-01-09,277.5150451660156,277.5150451660156,274.31885060923776,276.3319876087748,2176400,MCD
2024-01-10,280.58721923828125,280.873462580541,277.51506037632896,277.6390962463347,2199700,MCD
2024-01-11,280.6444396972656,281.40772609933845,277.30513811874476,280.93068301669257,2047400,MCD
2024-01-12,279.99566650390625,282.17098178377097,279.3945875645596,281.8942886448148,1714800,MCD
2024-01-16,277.72491455078125,280.7398300685951,276.66589297397144,279.9956440881243,2859000,MCD
2024-01-17,277.791748046875,278.91756280152856,276.80904040232133,276.8185905817949,2008200,MCD
2024-01-18,280.84478759765625,280.95930239443396,277.9348364612315,278.67902250009286,2221200,MCD
2024-01-19,286.73150634765625,287.25624207783727,282.90561161090204,284.31766957930665,4250900,MCD
2024-01-22,284.7088317871094,288.50610488288805,284.0695812996896,287.132218592777,3250200,MCD
2024-01-23,286.27349853515625,286.42615579226003,283.4875836630981,283.7833479998633,1874000,MCD
2024-01-24,286.6456298828125,288.1721734643318,285.567507932432,286.22582966998476,3209700,MCD
2024-01-25,283.5639343261719,287.4756933346167,282.49536250494566,286.93185724532884,3219600,MCD
2024-01-26,278.8412170410156,282.39041855033867,278.30693114639905,281.77023928301804,4210500,MCD
2024-01-29,278.888916015625,279.3182664232777,275.07257147257224,278.24969460984664,3899700,MCD
2024-01-30,281.1214599609375,281.3790818391502,276.8757943398549,278.72672367959046,2524200,MCD
2024-01-31,279.2801208496094,283.78340899470055,278.2592416012779,282.31410805611887,3476200,MCD
